"","subid","age","task","item","q","q_kind","answer","task_num","site","age_group"
"382","A0603",11.38672142,"moral","namecall",5,1,"0",NA,"India",NA
"383","A0603",11.38672142,"moral","namecall",5,1,"0",NA,"India",NA
"384","A0604",11.41957563,"moral","namecall",5,1,"0",NA,"India",NA
"385","A0605",11.66324435,"moral","namecall",5,1,"0",NA,"India",NA
"386","A0606",10.92950034,"moral","namecall",5,1,"0",NA,"India",NA
"387","A0607",10.85284052,"moral","namecall",5,1,"0",NA,"India",NA
"388","A0609",11.43326489,"moral","namecall",5,1,"0",NA,"India",NA
"389","A0610",11.46338125,"moral","namecall",5,1,"0",NA,"India",NA
"390","A0614",11.76180698,"moral","namecall",5,1,"0",NA,"India",NA
"391","A0616",10.94045175,"moral","namecall",5,1,"0",NA,"India",NA
"392","A0619",11.44695414,"moral","namecall",5,1,"0",NA,"India",NA
"393","A0622",11.45790554,"moral","namecall",5,1,"0",NA,"India",NA
"394","A0624",11.00889802,"moral","namecall",5,1,"0",NA,"India",NA
"395","Z06004",11.50171116,"moral","namecall",5,1,"0",NA,"India",NA
"396","Z06006",11.44969199,"moral","namecall",5,1,"0",NA,"India",NA
"397","Z06010",11.94250513,"moral","namecall",5,1,"0",NA,"India",NA
"398","Z06012",11.61943874,"moral","namecall",5,1,"0",NA,"India",NA
"399","Z06013",10.61738535,"moral","namecall",5,1,"0",NA,"India",NA
"400","Z06015",11.50171116,"moral","namecall",5,1,"1",NA,"India",NA
"401","Z06018",11.24982888,"moral","namecall",5,1,"0",NA,"India",NA
"402","Z06022",10.81998631,"moral","namecall",5,1,"0",NA,"India",NA
"403","Z09002",17.36892539,"moral","namecall",5,1,"1",NA,"India",NA
"404","Z09010",14.2477755,"moral","namecall",5,1,"1",NA,"India",NA
"405","Z09011",13.9028063,"moral","namecall",5,1,"1",NA,"India",NA
"406","Z09022",13.76043806,"moral","namecall",5,1,"0",NA,"India",NA
"407","Z09025",13.76043806,"moral","namecall",5,1,"0",NA,"India",NA
"408","Z09026",14.6091718,"moral","namecall",5,1,"0",NA,"India",NA
"409","Z09031",14.95140315,"moral","namecall",5,1,"0",NA,"India",NA
"410","Z09035",13.65913758,"moral","namecall",5,1,"0",NA,"India",NA
"411","A0517",10.47501711,"moral","namecall",5,2,"0",NA,"India",NA
"412","A0519",10.6255989,"moral","namecall",5,2,"0",NA,"India",NA
"413","A0524",10.28336756,"moral","namecall",5,2,"0",NA,"India",NA
"414","A0525",10.68035592,"moral","namecall",5,2,"1",NA,"India",NA
"415","A0526",10.30253251,"moral","namecall",5,2,"0",NA,"India",NA
"416","A0527",10.17111567,"moral","namecall",5,2,"1",NA,"India",NA
"417","A0528",10.67488022,"moral","namecall",5,2,"0",NA,"India",NA
"418","A0529",10.55715264,"moral","namecall",5,2,"0",NA,"India",NA
"419","A0530",10.80355921,"moral","namecall",5,2,"0",NA,"India",NA
"420","A0531",11.18138261,"moral","namecall",5,2,"0",NA,"India",NA
"421","A0532",10.19849418,"moral","namecall",5,2,"0",NA,"India",NA
"422","A0601",10.36550308,"moral","namecall",5,2,"0",NA,"India",NA
"423","A0603",11.38672142,"moral","namecall",5,2,"0",NA,"India",NA
"424","A0603",11.38672142,"moral","namecall",5,2,"0",NA,"India",NA
"425","A0604",11.41957563,"moral","namecall",5,2,"0",NA,"India",NA
"426","A0605",11.66324435,"moral","namecall",5,2,"0",NA,"India",NA
"427","A0606",10.92950034,"moral","namecall",5,2,"0",NA,"India",NA
"428","A0607",10.85284052,"moral","namecall",5,2,"1",NA,"India",NA
"429","A0609",11.43326489,"moral","namecall",5,2,"0",NA,"India",NA
"430","A0610",11.46338125,"moral","namecall",5,2,"1",NA,"India",NA
"431","A0614",11.76180698,"moral","namecall",5,2,"0",NA,"India",NA
"432","A0616",10.94045175,"moral","namecall",5,2,"0",NA,"India",NA
"433","A0619",11.44695414,"moral","namecall",5,2,"1",NA,"India",NA
"434","A0622",11.45790554,"moral","namecall",5,2,"0",NA,"India",NA
"435","A0624",11.00889802,"moral","namecall",5,2,"0",NA,"India",NA
"436","Z06004",11.50171116,"moral","namecall",5,2,"0",NA,"India",NA
"437","Z06006",11.44969199,"moral","namecall",5,2,"0",NA,"India",NA
"438","Z06010",11.94250513,"moral","namecall",5,2,"0",NA,"India",NA
"439","Z06012",11.61943874,"moral","namecall",5,2,"0",NA,"India",NA
"440","Z06013",10.61738535,"moral","namecall",5,2,"0",NA,"India",NA
"441","Z06015",11.50171116,"moral","namecall",5,2,"1",NA,"India",NA
"442","Z06018",11.24982888,"moral","namecall",5,2,"1",NA,"India",NA
"443","Z06022",10.81998631,"moral","namecall",5,2,"0",NA,"India",NA
"444","Z09002",17.36892539,"moral","namecall",5,2,"0",NA,"India",NA
"445","Z09010",14.2477755,"moral","namecall",5,2,"1",NA,"India",NA
"446","Z09011",13.9028063,"moral","namecall",5,2,"0",NA,"India",NA
"447","Z09022",13.76043806,"moral","namecall",5,2,"0",NA,"India",NA
"448","Z09025",13.76043806,"moral","namecall",5,2,"0",NA,"India",NA
"449","Z09026",14.6091718,"moral","namecall",5,2,"0",NA,"India",NA
"450","Z09031",14.95140315,"moral","namecall",5,2,"0",NA,"India",NA
"451","Z09035",13.65913758,"moral","namecall",5,2,"1",NA,"India",NA
"452","A0517",10.47501711,"moral","namecall",5,3,"0",NA,"India",NA
"453","A0519",10.6255989,"moral","namecall",5,3,"0",NA,"India",NA
"454","A0524",10.28336756,"moral","namecall",5,3,"0",NA,"India",NA
"455","A0525",10.68035592,"moral","namecall",5,3,"1",NA,"India",NA
"456","A0526",10.30253251,"moral","namecall",5,3,"0",NA,"India",NA
"457","A0527",10.17111567,"moral","namecall",5,3,"0",NA,"India",NA
"458","A0528",10.67488022,"moral","namecall",5,3,"0",NA,"India",NA
"459","A0529",10.55715264,"moral","namecall",5,3,"0",NA,"India",NA
"460","A0530",10.80355921,"moral","namecall",5,3,"0",NA,"India",NA
"461","A0531",11.18138261,"moral","namecall",5,3,"1",NA,"India",NA
"462","A0532",10.19849418,"moral","namecall",5,3,"0",NA,"India",NA
"463","A0601",10.36550308,"moral","namecall",5,3,NA,NA,"India",NA
"464","A0603",11.38672142,"moral","namecall",5,3,"0",NA,"India",NA
"465","A0603",11.38672142,"moral","namecall",5,3,"0",NA,"India",NA
"466","A0604",11.41957563,"moral","namecall",5,3,"0",NA,"India",NA
"467","A0605",11.66324435,"moral","namecall",5,3,"0",NA,"India",NA
"468","A0606",10.92950034,"moral","namecall",5,3,"1",NA,"India",NA
"469","A0607",10.85284052,"moral","namecall",5,3,"1",NA,"India",NA
"470","A0609",11.43326489,"moral","namecall",5,3,"0",NA,"India",NA
"471","A0610",11.46338125,"moral","namecall",5,3,"1",NA,"India",NA
"472","A0614",11.76180698,"moral","namecall",5,3,"0",NA,"India",NA
"473","A0616",10.94045175,"moral","namecall",5,3,"0",NA,"India",NA
"474","A0619",11.44695414,"moral","namecall",5,3,"1",NA,"India",NA
"475","A0622",11.45790554,"moral","namecall",5,3,"0",NA,"India",NA
"476","A0624",11.00889802,"moral","namecall",5,3,"0",NA,"India",NA
"477","Z06004",11.50171116,"moral","namecall",5,3,"0",NA,"India",NA
"478","Z06006",11.44969199,"moral","namecall",5,3,"0",NA,"India",NA
"479","Z06010",11.94250513,"moral","namecall",5,3,"0",NA,"India",NA
"480","Z06012",11.61943874,"moral","namecall",5,3,"0",NA,"India",NA
"481","Z06013",10.61738535,"moral","namecall",5,3,"0",NA,"India",NA
"482","Z06015",11.50171116,"moral","namecall",5,3,"0",NA,"India",NA
"483","Z06018",11.24982888,"moral","namecall",5,3,"0",NA,"India",NA
"484","Z06022",10.81998631,"moral","namecall",5,3,"0",NA,"India",NA
"485","Z09002",17.36892539,"moral","namecall",5,3,"0",NA,"India",NA
"486","Z09010",14.2477755,"moral","namecall",5,3,"1",NA,"India",NA
"487","Z09011",13.9028063,"moral","namecall",5,3,"1",NA,"India",NA
"488","Z09022",13.76043806,"moral","namecall",5,3,"0",NA,"India",NA
"489","Z09025",13.76043806,"moral","namecall",5,3,"0",NA,"India",NA
"490","Z09026",14.6091718,"moral","namecall",5,3,"0",NA,"India",NA
"491","Z09031",14.95140315,"moral","namecall",5,3,"0",NA,"India",NA
"492","Z09035",13.65913758,"moral","namecall",5,3,"0",NA,"India",NA
"493","A0517",10.47501711,"conv","swim",6,0,"3",NA,"India",NA
"494","A0519",10.6255989,"conv","swim",6,0,"1",NA,"India",NA
"495","A0524",10.28336756,"conv","swim",6,0,"6",NA,"India",NA
"496","A0525",10.68035592,"conv","swim",6,0,"1",NA,"India",NA
"497","A0526",10.30253251,"conv","swim",6,0,"6",NA,"India",NA
"498","A0527",10.17111567,"conv","swim",6,0,"1",NA,"India",NA
"499","A0528",10.67488022,"conv","swim",6,0,"1",NA,"India",NA
"500","A0529",10.55715264,"conv","swim",6,0,"3",NA,"India",NA
"501","A0530",10.80355921,"conv","swim",6,0,"4",NA,"India",NA
"502","A0531",11.18138261,"conv","swim",6,0,NA,NA,"India",NA
"503","A0532",10.19849418,"conv","swim",6,0,"1",NA,"India",NA
"504","A0601",10.36550308,"conv","swim",6,0,"1",NA,"India",NA
"505","A0603",11.38672142,"conv","swim",6,0,"1",NA,"India",NA
"506","A0603",11.38672142,"conv","swim",6,0,"2",NA,"India",NA
"507","A0604",11.41957563,"conv","swim",6,0,"1",NA,"India",NA
"508","A0605",11.66324435,"conv","swim",6,0,"2",NA,"India",NA
"509","A0606",10.92950034,"conv","swim",6,0,"2",NA,"India",NA
"510","A0607",10.85284052,"conv","swim",6,0,"2",NA,"India",NA
"511","A0609",11.43326489,"conv","swim",6,0,"2",NA,"India",NA
"512","A0610",11.46338125,"conv","swim",6,0,"1",NA,"India",NA
"513","A0614",11.76180698,"conv","swim",6,0,"2",NA,"India",NA
"514","A0616",10.94045175,"conv","swim",6,0,"1",NA,"India",NA
"515","A0619",11.44695414,"conv","swim",6,0,"3",NA,"India",NA
"516","A0622",11.45790554,"conv","swim",6,0,"1",NA,"India",NA
"517","A0624",11.00889802,"conv","swim",6,0,"1",NA,"India",NA
"518","Z06004",11.50171116,"conv","swim",6,0,"1",NA,"India",NA
"519","Z06006",11.44969199,"conv","swim",6,0,"1",NA,"India",NA
"520","Z06010",11.94250513,"conv","swim",6,0,"2",NA,"India",NA
"521","Z06012",11.61943874,"conv","swim",6,0,"2",NA,"India",NA
"522","Z06013",10.61738535,"conv","swim",6,0,"1",NA,"India",NA
"523","Z06015",11.50171116,"conv","swim",6,0,"6",NA,"India",NA
"524","Z06018",11.24982888,"conv","swim",6,0,"1",NA,"India",NA
"525","Z06022",10.81998631,"conv","swim",6,0,"2",NA,"India",NA
"526","Z09002",17.36892539,"conv","swim",6,0,"2",NA,"India",NA
"527","Z09010",14.2477755,"conv","swim",6,0,"3",NA,"India",NA
"528","Z09011",13.9028063,"conv","swim",6,0,"3",NA,"India",NA
"529","Z09022",13.76043806,"conv","swim",6,0,"1",NA,"India",NA
"530","Z09025",13.76043806,"conv","swim",6,0,"5",NA,"India",NA
"531","Z09026",14.6091718,"conv","swim",6,0,"1",NA,"India",NA
"532","Z09031",14.95140315,"conv","swim",6,0,"2",NA,"India",NA
"533","Z09035",13.65913758,"conv","swim",6,0,"2",NA,"India",NA
"534","A0517",10.47501711,"conv","swim",6,1,"0",NA,"India",NA
"535","A0519",10.6255989,"conv","swim",6,1,"0",NA,"India",NA
"536","A0524",10.28336756,"conv","swim",6,1,"1",NA,"India",NA
"537","A0525",10.68035592,"conv","swim",6,1,"1",NA,"India",NA
"538","A0526",10.30253251,"conv","swim",6,1,"0",NA,"India",NA
"539","A0527",10.17111567,"conv","swim",6,1,"1",NA,"India",NA
"540","A0528",10.67488022,"conv","swim",6,1,"0",NA,"India",NA
"541","A0529",10.55715264,"conv","swim",6,1,"0",NA,"India",NA
"542","A0530",10.80355921,"conv","swim",6,1,"0",NA,"India",NA
"543","A0531",11.18138261,"conv","swim",6,1,"0",NA,"India",NA
"544","A0532",10.19849418,"conv","swim",6,1,"0",NA,"India",NA
"545","A0601",10.36550308,"conv","swim",6,1,"0",NA,"India",NA
"546","A0603",11.38672142,"conv","swim",6,1,"0",NA,"India",NA
"547","A0603",11.38672142,"conv","swim",6,1,"0",NA,"India",NA
"548","A0604",11.41957563,"conv","swim",6,1,"0",NA,"India",NA
"549","A0605",11.66324435,"conv","swim",6,1,"0",NA,"India",NA
"550","A0606",10.92950034,"conv","swim",6,1,"0",NA,"India",NA
"551","A0607",10.85284052,"conv","swim",6,1,"0",NA,"India",NA
"552","A0609",11.43326489,"conv","swim",6,1,"0",NA,"India",NA
"553","A0610",11.46338125,"conv","swim",6,1,"0",NA,"India",NA
"554","A0614",11.76180698,"conv","swim",6,1,"0",NA,"India",NA
"555","A0616",10.94045175,"conv","swim",6,1,"0",NA,"India",NA
"556","A0619",11.44695414,"conv","swim",6,1,"0",NA,"India",NA
"557","A0622",11.45790554,"conv","swim",6,1,"0",NA,"India",NA
"558","A0624",11.00889802,"conv","swim",6,1,"0",NA,"India",NA
"559","Z06004",11.50171116,"conv","swim",6,1,"0",NA,"India",NA
"560","Z06006",11.44969199,"conv","swim",6,1,"0",NA,"India",NA
"561","Z06010",11.94250513,"conv","swim",6,1,"0",NA,"India",NA
"562","Z06012",11.61943874,"conv","swim",6,1,"0",NA,"India",NA
"563","Z06013",10.61738535,"conv","swim",6,1,"0",NA,"India",NA
"564","Z06015",11.50171116,"conv","swim",6,1,"1",NA,"India",NA
"565","Z06018",11.24982888,"conv","swim",6,1,"0",NA,"India",NA
"566","Z06022",10.81998631,"conv","swim",6,1,"0",NA,"India",NA
"567","Z09002",17.36892539,"conv","swim",6,1,"0",NA,"India",NA
"568","Z09010",14.2477755,"conv","swim",6,1,"0",NA,"India",NA
"569","Z09011",13.9028063,"conv","swim",6,1,"1",NA,"India",NA
"570","Z09022",13.76043806,"conv","swim",6,1,"0",NA,"India",NA
"571","Z09025",13.76043806,"conv","swim",6,1,"0",NA,"India",NA
"572","Z09026",14.6091718,"conv","swim",6,1,"0",NA,"India",NA
"573","Z09031",14.95140315,"conv","swim",6,1,"1",NA,"India",NA
"574","Z09035",13.65913758,"conv","swim",6,1,"1",NA,"India",NA
"575","A0517",10.47501711,"conv","swim",6,2,"0",NA,"India",NA
"576","A0519",10.6255989,"conv","swim",6,2,"0",NA,"India",NA
"577","A0524",10.28336756,"conv","swim",6,2,"0",NA,"India",NA
"578","A0525",10.68035592,"conv","swim",6,2,"1",NA,"India",NA
"579","A0526",10.30253251,"conv","swim",6,2,"0",NA,"India",NA
"580","A0527",10.17111567,"conv","swim",6,2,"0",NA,"India",NA
"581","A0528",10.67488022,"conv","swim",6,2,"0",NA,"India",NA
"582","A0529",10.55715264,"conv","swim",6,2,"0",NA,"India",NA
"583","A0530",10.80355921,"conv","swim",6,2,"1",NA,"India",NA
"584","A0531",11.18138261,"conv","swim",6,2,"0",NA,"India",NA
"585","A0532",10.19849418,"conv","swim",6,2,"0",NA,"India",NA
"586","A0601",10.36550308,"conv","swim",6,2,"0",NA,"India",NA
"587","A0603",11.38672142,"conv","swim",6,2,"0",NA,"India",NA
"588","A0603",11.38672142,"conv","swim",6,2,"1",NA,"India",NA
"589","A0604",11.41957563,"conv","swim",6,2,"1",NA,"India",NA
"590","A0605",11.66324435,"conv","swim",6,2,"1",NA,"India",NA
"591","A0606",10.92950034,"conv","swim",6,2,"1",NA,"India",NA
"592","A0607",10.85284052,"conv","swim",6,2,"1",NA,"India",NA
"593","A0609",11.43326489,"conv","swim",6,2,"1",NA,"India",NA
"594","A0610",11.46338125,"conv","swim",6,2,"1",NA,"India",NA
"595","A0614",11.76180698,"conv","swim",6,2,"1",NA,"India",NA
"596","A0616",10.94045175,"conv","swim",6,2,"0",NA,"India",NA
"597","A0619",11.44695414,"conv","swim",6,2,"1",NA,"India",NA
"598","A0622",11.45790554,"conv","swim",6,2,"0",NA,"India",NA
"599","A0624",11.00889802,"conv","swim",6,2,"0",NA,"India",NA
"600","Z06004",11.50171116,"conv","swim",6,2,"0",NA,"India",NA
"601","Z06006",11.44969199,"conv","swim",6,2,"0",NA,"India",NA
"602","Z06010",11.94250513,"conv","swim",6,2,"0",NA,"India",NA
"603","Z06012",11.61943874,"conv","swim",6,2,"0",NA,"India",NA
"604","Z06013",10.61738535,"conv","swim",6,2,"1",NA,"India",NA
"605","Z06015",11.50171116,"conv","swim",6,2,"0",NA,"India",NA
"606","Z06018",11.24982888,"conv","swim",6,2,"1",NA,"India",NA
"607","Z06022",10.81998631,"conv","swim",6,2,"1",NA,"India",NA
"608","Z09002",17.36892539,"conv","swim",6,2,"0",NA,"India",NA
"609","Z09010",14.2477755,"conv","swim",6,2,"0",NA,"India",NA
"610","Z09011",13.9028063,"conv","swim",6,2,"0",NA,"India",NA
"611","Z09022",13.76043806,"conv","swim",6,2,"0",NA,"India",NA
"612","Z09025",13.76043806,"conv","swim",6,2,"1",NA,"India",NA
"613","Z09026",14.6091718,"conv","swim",6,2,"0",NA,"India",NA
"614","Z09031",14.95140315,"conv","swim",6,2,"0",NA,"India",NA
"615","Z09035",13.65913758,"conv","swim",6,2,"0",NA,"India",NA
"616","A0517",10.47501711,"conv","swim",6,3,"0",NA,"India",NA
"617","A0519",10.6255989,"conv","swim",6,3,"0",NA,"India",NA
"618","A0524",10.28336756,"conv","swim",6,3,"1",NA,"India",NA
"619","A0525",10.68035592,"conv","swim",6,3,"1",NA,"India",NA
"620","A0526",10.30253251,"conv","swim",6,3,"1",NA,"India",NA
"621","A0527",10.17111567,"conv","swim",6,3,"1",NA,"India",NA
"622","A0528",10.67488022,"conv","swim",6,3,"0",NA,"India",NA
"623","A0529",10.55715264,"conv","swim",6,3,"1",NA,"India",NA
"624","A0530",10.80355921,"conv","swim",6,3,"1",NA,"India",NA
"625","A0531",11.18138261,"conv","swim",6,3,"1",NA,"India",NA
"626","A0532",10.19849418,"conv","swim",6,3,"0",NA,"India",NA
"627","A0601",10.36550308,"conv","swim",6,3,"0",NA,"India",NA
"628","A0603",11.38672142,"conv","swim",6,3,"0",NA,"India",NA
"629","A0603",11.38672142,"conv","swim",6,3,"0",NA,"India",NA
"630","A0604",11.41957563,"conv","swim",6,3,"0",NA,"India",NA
"631","A0605",11.66324435,"conv","swim",6,3,"0",NA,"India",NA
"632","A0606",10.92950034,"conv","swim",6,3,"1",NA,"India",NA
"633","A0607",10.85284052,"conv","swim",6,3,"1",NA,"India",NA
"634","A0609",11.43326489,"conv","swim",6,3,"0",NA,"India",NA
"635","A0610",11.46338125,"conv","swim",6,3,"1",NA,"India",NA
"636","A0614",11.76180698,"conv","swim",6,3,"1",NA,"India",NA
"637","A0616",10.94045175,"conv","swim",6,3,"0",NA,"India",NA
"638","A0619",11.44695414,"conv","swim",6,3,"1",NA,"India",NA
"639","A0622",11.45790554,"conv","swim",6,3,"0",NA,"India",NA
"640","A0624",11.00889802,"conv","swim",6,3,"0",NA,"India",NA
"641","Z06004",11.50171116,"conv","swim",6,3,"0",NA,"India",NA
"642","Z06006",11.44969199,"conv","swim",6,3,"0",NA,"India",NA
"643","Z06010",11.94250513,"conv","swim",6,3,"0",NA,"India",NA
"644","Z06012",11.61943874,"conv","swim",6,3,"0",NA,"India",NA
"645","Z06013",10.61738535,"conv","swim",6,3,"0",NA,"India",NA
"646","Z06015",11.50171116,"conv","swim",6,3,"0",NA,"India",NA
"647","Z06018",11.24982888,"conv","swim",6,3,"0",NA,"India",NA
"648","Z06022",10.81998631,"conv","swim",6,3,"1",NA,"India",NA
"649","Z09002",17.36892539,"conv","swim",6,3,"1",NA,"India",NA
"650","Z09010",14.2477755,"conv","swim",6,3,"0",NA,"India",NA
"651","Z09011",13.9028063,"conv","swim",6,3,"1",NA,"India",NA
"652","Z09022",13.76043806,"conv","swim",6,3,"0",NA,"India",NA
"653","Z09025",13.76043806,"conv","swim",6,3,"1",NA,"India",NA
"654","Z09026",14.6091718,"conv","swim",6,3,"0",NA,"India",NA
"655","Z09031",14.95140315,"conv","swim",6,3,"0",NA,"India",NA
"656","Z09035",13.65913758,"conv","swim",6,3,"0",NA,"India",NA
"657","A0517",10.47501711,"moral","rip",7,0,"2",NA,"India",NA
"658","A0519",10.6255989,"moral","rip",7,0,"1",NA,"India",NA
"659","A0524",10.28336756,"moral","rip",7,0,"1",NA,"India",NA
"660","A0525",10.68035592,"moral","rip",7,0,"1",NA,"India",NA
"661","A0526",10.30253251,"moral","rip",7,0,"1",NA,"India",NA
"662","A0527",10.17111567,"moral","rip",7,0,"1",NA,"India",NA
"663","A0528",10.67488022,"moral","rip",7,0,"1",NA,"India",NA
"664","A0529",10.55715264,"moral","rip",7,0,"1",NA,"India",NA
"665","A0530",10.80355921,"moral","rip",7,0,"1",NA,"India",NA
"666","A0531",11.18138261,"moral","rip",7,0,NA,NA,"India",NA
"667","A0532",10.19849418,"moral","rip",7,0,"1",NA,"India",NA
"668","A0601",10.36550308,"moral","rip",7,0,"1",NA,"India",NA
"669","A0603",11.38672142,"moral","rip",7,0,"2",NA,"India",NA
"670","A0603",11.38672142,"moral","rip",7,0,"1",NA,"India",NA
"671","A0604",11.41957563,"moral","rip",7,0,"1",NA,"India",NA
"672","A0605",11.66324435,"moral","rip",7,0,"1",NA,"India",NA
"673","A0606",10.92950034,"moral","rip",7,0,"1",NA,"India",NA
"674","A0607",10.85284052,"moral","rip",7,0,"1",NA,"India",NA
"675","A0609",11.43326489,"moral","rip",7,0,"2",NA,"India",NA
"676","A0610",11.46338125,"moral","rip",7,0,"1",NA,"India",NA
"677","A0614",11.76180698,"moral","rip",7,0,"1",NA,"India",NA
"678","A0616",10.94045175,"moral","rip",7,0,"1",NA,"India",NA
"679","A0619",11.44695414,"moral","rip",7,0,"2",NA,"India",NA
"680","A0622",11.45790554,"moral","rip",7,0,"1",NA,"India",NA
"681","A0624",11.00889802,"moral","rip",7,0,"1",NA,"India",NA
"682","Z06004",11.50171116,"moral","rip",7,0,"1",NA,"India",NA
"683","Z06006",11.44969199,"moral","rip",7,0,"1",NA,"India",NA
"684","Z06010",11.94250513,"moral","rip",7,0,"1",NA,"India",NA
"685","Z06012",11.61943874,"moral","rip",7,0,"1",NA,"India",NA
"686","Z06013",10.61738535,"moral","rip",7,0,"1",NA,"India",NA
"687","Z06015",11.50171116,"moral","rip",7,0,"2",NA,"India",NA
"688","Z06018",11.24982888,"moral","rip",7,0,"1",NA,"India",NA
"689","Z06022",10.81998631,"moral","rip",7,0,"1",NA,"India",NA
"690","Z09002",17.36892539,"moral","rip",7,0,"1",NA,"India",NA
"691","Z09010",14.2477755,"moral","rip",7,0,"1",NA,"India",NA
"692","Z09011",13.9028063,"moral","rip",7,0,"2",NA,"India",NA
"693","Z09022",13.76043806,"moral","rip",7,0,"1",NA,"India",NA
"694","Z09025",13.76043806,"moral","rip",7,0,"2",NA,"India",NA
"695","Z09026",14.6091718,"moral","rip",7,0,"1",NA,"India",NA
"696","Z09031",14.95140315,"moral","rip",7,0,"1",NA,"India",NA
"697","Z09035",13.65913758,"moral","rip",7,0,"2",NA,"India",NA
"698","A0517",10.47501711,"moral","rip",7,1,"0",NA,"India",NA
"699","A0519",10.6255989,"moral","rip",7,1,"0",NA,"India",NA
"700","A0524",10.28336756,"moral","rip",7,1,"0",NA,"India",NA
"701","A0525",10.68035592,"moral","rip",7,1,"1",NA,"India",NA
"702","A0526",10.30253251,"moral","rip",7,1,"1",NA,"India",NA
"703","A0527",10.17111567,"moral","rip",7,1,"0",NA,"India",NA
"704","A0528",10.67488022,"moral","rip",7,1,"0",NA,"India",NA
"705","A0529",10.55715264,"moral","rip",7,1,"0",NA,"India",NA
