"","subid","age","task","item","q","q_kind","answer","task_num","sex","site","age_group","age.group","age.c","q_kind_label"
"252","A0606",10.92950034,"conv","swim",2,3,1,NA,"F","India",NA,11,0.495046453769742,"Everyone else"
"253","A0607",10.85284052,"conv","swim",2,3,1,NA,"F","India",NA,10,0.465463762184639,"Everyone else"
"254","A0616",10.94045175,"conv","swim",2,3,0,NA,"M","India",NA,11,0.499272555324011,"Everyone else"
"255","Z06013",10.61738535,"conv","swim",2,3,0,NA,"","India",NA,10,0.374602634722714,"Everyone else"
"256","Z06022",10.81998631,"conv","swim",2,3,1,NA,"","India",NA,10,0.452785465239743,"Everyone else"
"257","A0517",10.47501711,"moral","rip",3,0,2,NA,"M","India",NA,10,0.319663349247819,"Severity rating"
"258","A0519",10.6255989,"moral","rip",3,0,1,NA,"M","India",NA,10,0.377772207994199,"Severity rating"
"259","A0524",10.28336756,"moral","rip",3,0,1,NA,"F","India",NA,10,0.24570662028506,"Severity rating"
"260","A0525",10.68035592,"moral","rip",3,0,1,NA,"M","India",NA,10,0.398902704188677,"Severity rating"
"261","A0526",10.30253251,"moral","rip",3,0,1,NA,"M","India",NA,10,0.253102291251858,"Severity rating"
"262","A0527",10.17111567,"moral","rip",3,0,1,NA,"F","India",NA,10,0.202389103472276,"Severity rating"
"263","A0528",10.67488022,"moral","rip",3,0,1,NA,"F","India",NA,10,0.39678965534102,"Severity rating"
"264","A0529",10.55715264,"moral","rip",3,0,1,NA,"M","India",NA,10,0.351359093539536,"Severity rating"
"265","A0530",10.80355921,"moral","rip",3,0,1,NA,"F","India",NA,10,0.446446318696773,"Severity rating"
"266","A0532",10.19849418,"moral","rip",3,0,1,NA,"F","India",NA,10,0.212954351569515,"Severity rating"
"267","A0601",10.36550308,"moral","rip",3,0,1,NA,"F","India",NA,10,0.27740236071782,"Severity rating"
"268","A0606",10.92950034,"moral","rip",3,0,1,NA,"F","India",NA,11,0.495046453769742,"Severity rating"
"269","A0607",10.85284052,"moral","rip",3,0,1,NA,"F","India",NA,10,0.465463762184639,"Severity rating"
"270","A0616",10.94045175,"moral","rip",3,0,1,NA,"M","India",NA,11,0.499272555324011,"Severity rating"
"271","Z06013",10.61738535,"moral","rip",3,0,1,NA,"","India",NA,10,0.374602634722714,"Severity rating"
"272","Z06022",10.81998631,"moral","rip",3,0,1,NA,"","India",NA,10,0.452785465239743,"Severity rating"
"273","A0517",10.47501711,"moral","rip",3,1,0,NA,"M","India",NA,10,0.319663349247819,"Faraway country"
"274","A0519",10.6255989,"moral","rip",3,1,0,NA,"M","India",NA,10,0.377772207994199,"Faraway country"
"275","A0524",10.28336756,"moral","rip",3,1,0,NA,"F","India",NA,10,0.24570662028506,"Faraway country"
"276","A0525",10.68035592,"moral","rip",3,1,1,NA,"M","India",NA,10,0.398902704188677,"Faraway country"
"277","A0526",10.30253251,"moral","rip",3,1,1,NA,"M","India",NA,10,0.253102291251858,"Faraway country"
"278","A0527",10.17111567,"moral","rip",3,1,0,NA,"F","India",NA,10,0.202389103472276,"Faraway country"
"279","A0528",10.67488022,"moral","rip",3,1,0,NA,"F","India",NA,10,0.39678965534102,"Faraway country"
"280","A0529",10.55715264,"moral","rip",3,1,0,NA,"M","India",NA,10,0.351359093539536,"Faraway country"
"281","A0530",10.80355921,"moral","rip",3,1,0,NA,"F","India",NA,10,0.446446318696773,"Faraway country"
"282","A0532",10.19849418,"moral","rip",3,1,0,NA,"F","India",NA,10,0.212954351569515,"Faraway country"
"283","A0601",10.36550308,"moral","rip",3,1,0,NA,"F","India",NA,10,0.27740236071782,"Faraway country"
"284","A0606",10.92950034,"moral","rip",3,1,0,NA,"F","India",NA,11,0.495046453769742,"Faraway country"
"285","A0607",10.85284052,"moral","rip",3,1,0,NA,"F","India",NA,10,0.465463762184639,"Faraway country"
"286","A0616",10.94045175,"moral","rip",3,1,0,NA,"M","India",NA,11,0.499272555324011,"Faraway country"
"287","Z06013",10.61738535,"moral","rip",3,1,0,NA,"","India",NA,10,0.374602634722714,"Faraway country"
"288","Z06022",10.81998631,"moral","rip",3,1,0,NA,"","India",NA,10,0.452785465239743,"Faraway country"
"289","A0517",10.47501711,"moral","rip",3,2,0,NA,"M","India",NA,10,0.319663349247819,"Rule at school"
"290","A0519",10.6255989,"moral","rip",3,2,0,NA,"M","India",NA,10,0.377772207994199,"Rule at school"
"291","A0524",10.28336756,"moral","rip",3,2,0,NA,"F","India",NA,10,0.24570662028506,"Rule at school"
"292","A0525",10.68035592,"moral","rip",3,2,1,NA,"M","India",NA,10,0.398902704188677,"Rule at school"
"293","A0526",10.30253251,"moral","rip",3,2,0,NA,"M","India",NA,10,0.253102291251858,"Rule at school"
"294","A0527",10.17111567,"moral","rip",3,2,1,NA,"F","India",NA,10,0.202389103472276,"Rule at school"
"295","A0528",10.67488022,"moral","rip",3,2,0,NA,"F","India",NA,10,0.39678965534102,"Rule at school"
"296","A0529",10.55715264,"moral","rip",3,2,0,NA,"M","India",NA,10,0.351359093539536,"Rule at school"
"297","A0530",10.80355921,"moral","rip",3,2,1,NA,"F","India",NA,10,0.446446318696773,"Rule at school"
"298","A0532",10.19849418,"moral","rip",3,2,0,NA,"F","India",NA,10,0.212954351569515,"Rule at school"
"299","A0601",10.36550308,"moral","rip",3,2,0,NA,"F","India",NA,10,0.27740236071782,"Rule at school"
"300","A0606",10.92950034,"moral","rip",3,2,0,NA,"F","India",NA,11,0.495046453769742,"Rule at school"
"301","A0607",10.85284052,"moral","rip",3,2,1,NA,"F","India",NA,10,0.465463762184639,"Rule at school"
"302","A0616",10.94045175,"moral","rip",3,2,0,NA,"M","India",NA,11,0.499272555324011,"Rule at school"
"303","Z06013",10.61738535,"moral","rip",3,2,0,NA,"","India",NA,10,0.374602634722714,"Rule at school"
"304","Z06022",10.81998631,"moral","rip",3,2,0,NA,"","India",NA,10,0.452785465239743,"Rule at school"
"305","A0517",10.47501711,"moral","rip",3,3,0,NA,"M","India",NA,10,0.319663349247819,"Everyone else"
"306","A0519",10.6255989,"moral","rip",3,3,0,NA,"M","India",NA,10,0.377772207994199,"Everyone else"
"307","A0524",10.28336756,"moral","rip",3,3,1,NA,"F","India",NA,10,0.24570662028506,"Everyone else"
"308","A0525",10.68035592,"moral","rip",3,3,1,NA,"M","India",NA,10,0.398902704188677,"Everyone else"
"309","A0526",10.30253251,"moral","rip",3,3,0,NA,"M","India",NA,10,0.253102291251858,"Everyone else"
"310","A0527",10.17111567,"moral","rip",3,3,0,NA,"F","India",NA,10,0.202389103472276,"Everyone else"
"311","A0528",10.67488022,"moral","rip",3,3,0,NA,"F","India",NA,10,0.39678965534102,"Everyone else"
"312","A0529",10.55715264,"moral","rip",3,3,0,NA,"M","India",NA,10,0.351359093539536,"Everyone else"
"313","A0530",10.80355921,"moral","rip",3,3,0,NA,"F","India",NA,10,0.446446318696773,"Everyone else"
"314","A0532",10.19849418,"moral","rip",3,3,0,NA,"F","India",NA,10,0.212954351569515,"Everyone else"
"315","A0601",10.36550308,"moral","rip",3,3,0,NA,"F","India",NA,10,0.27740236071782,"Everyone else"
"316","A0606",10.92950034,"moral","rip",3,3,0,NA,"F","India",NA,11,0.495046453769742,"Everyone else"
"317","A0607",10.85284052,"moral","rip",3,3,0,NA,"F","India",NA,10,0.465463762184639,"Everyone else"
"318","A0616",10.94045175,"moral","rip",3,3,0,NA,"M","India",NA,11,0.499272555324011,"Everyone else"
"319","Z06013",10.61738535,"moral","rip",3,3,0,NA,"","India",NA,10,0.374602634722714,"Everyone else"
"320","Z06022",10.81998631,"moral","rip",3,3,0,NA,"","India",NA,10,0.452785465239743,"Everyone else"
"321","A0517",10.47501711,"conv","teachername",3,0,2,NA,"M","India",NA,10,0.319663349247819,"Severity rating"
"322","A0519",10.6255989,"conv","teachername",3,0,1,NA,"M","India",NA,10,0.377772207994199,"Severity rating"
"323","A0524",10.28336756,"conv","teachername",3,0,1,NA,"F","India",NA,10,0.24570662028506,"Severity rating"
"324","A0525",10.68035592,"conv","teachername",3,0,6,NA,"M","India",NA,10,0.398902704188677,"Severity rating"
"325","A0526",10.30253251,"conv","teachername",3,0,1,NA,"M","India",NA,10,0.253102291251858,"Severity rating"
"326","A0527",10.17111567,"conv","teachername",3,0,1,NA,"F","India",NA,10,0.202389103472276,"Severity rating"
"327","A0528",10.67488022,"conv","teachername",3,0,1,NA,"F","India",NA,10,0.39678965534102,"Severity rating"
"328","A0529",10.55715264,"conv","teachername",3,0,1,NA,"M","India",NA,10,0.351359093539536,"Severity rating"
"329","A0530",10.80355921,"conv","teachername",3,0,2,NA,"F","India",NA,10,0.446446318696773,"Severity rating"
"330","A0532",10.19849418,"conv","teachername",3,0,1,NA,"F","India",NA,10,0.212954351569515,"Severity rating"
"331","A0601",10.36550308,"conv","teachername",3,0,1,NA,"F","India",NA,10,0.27740236071782,"Severity rating"
"332","A0606",10.92950034,"conv","teachername",3,0,1,NA,"F","India",NA,11,0.495046453769742,"Severity rating"
"333","A0607",10.85284052,"conv","teachername",3,0,NA,NA,"F","India",NA,10,0.465463762184639,"Severity rating"
"334","A0616",10.94045175,"conv","teachername",3,0,2,NA,"M","India",NA,11,0.499272555324011,"Severity rating"
"335","Z06013",10.61738535,"conv","teachername",3,0,1,NA,"","India",NA,10,0.374602634722714,"Severity rating"
"336","Z06022",10.81998631,"conv","teachername",3,0,1,NA,"","India",NA,10,0.452785465239743,"Severity rating"
"337","A0517",10.47501711,"conv","teachername",3,1,0,NA,"M","India",NA,10,0.319663349247819,"Faraway country"
"338","A0519",10.6255989,"conv","teachername",3,1,0,NA,"M","India",NA,10,0.377772207994199,"Faraway country"
"339","A0524",10.28336756,"conv","teachername",3,1,0,NA,"F","India",NA,10,0.24570662028506,"Faraway country"
"340","A0525",10.68035592,"conv","teachername",3,1,0,NA,"M","India",NA,10,0.398902704188677,"Faraway country"
"341","A0526",10.30253251,"conv","teachername",3,1,0,NA,"M","India",NA,10,0.253102291251858,"Faraway country"
"342","A0527",10.17111567,"conv","teachername",3,1,0,NA,"F","India",NA,10,0.202389103472276,"Faraway country"
"343","A0528",10.67488022,"conv","teachername",3,1,0,NA,"F","India",NA,10,0.39678965534102,"Faraway country"
"344","A0529",10.55715264,"conv","teachername",3,1,0,NA,"M","India",NA,10,0.351359093539536,"Faraway country"
"345","A0530",10.80355921,"conv","teachername",3,1,0,NA,"F","India",NA,10,0.446446318696773,"Faraway country"
"346","A0532",10.19849418,"conv","teachername",3,1,0,NA,"F","India",NA,10,0.212954351569515,"Faraway country"
"347","A0601",10.36550308,"conv","teachername",3,1,0,NA,"F","India",NA,10,0.27740236071782,"Faraway country"
"348","A0606",10.92950034,"conv","teachername",3,1,0,NA,"F","India",NA,11,0.495046453769742,"Faraway country"
"349","A0607",10.85284052,"conv","teachername",3,1,0,NA,"F","India",NA,10,0.465463762184639,"Faraway country"
"350","A0616",10.94045175,"conv","teachername",3,1,0,NA,"M","India",NA,11,0.499272555324011,"Faraway country"
"351","Z06013",10.61738535,"conv","teachername",3,1,0,NA,"","India",NA,10,0.374602634722714,"Faraway country"
"352","Z06022",10.81998631,"conv","teachername",3,1,0,NA,"","India",NA,10,0.452785465239743,"Faraway country"
"353","A0517",10.47501711,"conv","teachername",3,2,0,NA,"M","India",NA,10,0.319663349247819,"Rule at school"
"354","A0519",10.6255989,"conv","teachername",3,2,0,NA,"M","India",NA,10,0.377772207994199,"Rule at school"
"355","A0524",10.28336756,"conv","teachername",3,2,0,NA,"F","India",NA,10,0.24570662028506,"Rule at school"
"356","A0525",10.68035592,"conv","teachername",3,2,1,NA,"M","India",NA,10,0.398902704188677,"Rule at school"
"357","A0526",10.30253251,"conv","teachername",3,2,0,NA,"M","India",NA,10,0.253102291251858,"Rule at school"
"358","A0527",10.17111567,"conv","teachername",3,2,1,NA,"F","India",NA,10,0.202389103472276,"Rule at school"
"359","A0528",10.67488022,"conv","teachername",3,2,0,NA,"F","India",NA,10,0.39678965534102,"Rule at school"
"360","A0529",10.55715264,"conv","teachername",3,2,0,NA,"M","India",NA,10,0.351359093539536,"Rule at school"
"361","A0530",10.80355921,"conv","teachername",3,2,1,NA,"F","India",NA,10,0.446446318696773,"Rule at school"
"362","A0532",10.19849418,"conv","teachername",3,2,0,NA,"F","India",NA,10,0.212954351569515,"Rule at school"
"363","A0601",10.36550308,"conv","teachername",3,2,0,NA,"F","India",NA,10,0.27740236071782,"Rule at school"
"364","A0606",10.92950034,"conv","teachername",3,2,0,NA,"F","India",NA,11,0.495046453769742,"Rule at school"
"365","A0607",10.85284052,"conv","teachername",3,2,0,NA,"F","India",NA,10,0.465463762184639,"Rule at school"
"366","A0616",10.94045175,"conv","teachername",3,2,0,NA,"M","India",NA,11,0.499272555324011,"Rule at school"
"367","Z06013",10.61738535,"conv","teachername",3,2,0,NA,"","India",NA,10,0.374602634722714,"Rule at school"
"368","Z06022",10.81998631,"conv","teachername",3,2,0,NA,"","India",NA,10,0.452785465239743,"Rule at school"
"369","A0517",10.47501711,"conv","teachername",3,3,0,NA,"M","India",NA,10,0.319663349247819,"Everyone else"
"370","A0519",10.6255989,"conv","teachername",3,3,0,NA,"M","India",NA,10,0.377772207994199,"Everyone else"
"371","A0524",10.28336756,"conv","teachername",3,3,0,NA,"F","India",NA,10,0.24570662028506,"Everyone else"
"372","A0525",10.68035592,"conv","teachername",3,3,1,NA,"M","India",NA,10,0.398902704188677,"Everyone else"
"373","A0526",10.30253251,"conv","teachername",3,3,0,NA,"M","India",NA,10,0.253102291251858,"Everyone else"
"374","A0527",10.17111567,"conv","teachername",3,3,0,NA,"F","India",NA,10,0.202389103472276,"Everyone else"
"375","A0528",10.67488022,"conv","teachername",3,3,0,NA,"F","India",NA,10,0.39678965534102,"Everyone else"
"376","A0529",10.55715264,"conv","teachername",3,3,0,NA,"M","India",NA,10,0.351359093539536,"Everyone else"
"377","A0530",10.80355921,"conv","teachername",3,3,0,NA,"F","India",NA,10,0.446446318696773,"Everyone else"
"378","A0532",10.19849418,"conv","teachername",3,3,0,NA,"F","India",NA,10,0.212954351569515,"Everyone else"
"379","A0601",10.36550308,"conv","teachername",3,3,0,NA,"F","India",NA,10,0.27740236071782,"Everyone else"
"380","A0606",10.92950034,"conv","teachername",3,3,0,NA,"F","India",NA,11,0.495046453769742,"Everyone else"
"381","A0607",10.85284052,"conv","teachername",3,3,1,NA,"F","India",NA,10,0.465463762184639,"Everyone else"
"382","A0616",10.94045175,"conv","teachername",3,3,0,NA,"M","India",NA,11,0.499272555324011,"Everyone else"
"383","Z06013",10.61738535,"conv","teachername",3,3,0,NA,"","India",NA,10,0.374602634722714,"Everyone else"
"384","Z06022",10.81998631,"conv","teachername",3,3,0,NA,"","India",NA,10,0.452785465239743,"Everyone else"
"385","A0517",10.47501711,"conv","toy",4,0,3,NA,"M","India",NA,10,0.319663349247819,"Severity rating"
"386","A0519",10.6255989,"conv","toy",4,0,1,NA,"M","India",NA,10,0.377772207994199,"Severity rating"
"387","A0524",10.28336756,"conv","toy",4,0,2,NA,"F","India",NA,10,0.24570662028506,"Severity rating"
"388","A0525",10.68035592,"conv","toy",4,0,6,NA,"M","India",NA,10,0.398902704188677,"Severity rating"
"389","A0526",10.30253251,"conv","toy",4,0,1,NA,"M","India",NA,10,0.253102291251858,"Severity rating"
"390","A0527",10.17111567,"conv","toy",4,0,1,NA,"F","India",NA,10,0.202389103472276,"Severity rating"
"391","A0528",10.67488022,"conv","toy",4,0,2,NA,"F","India",NA,10,0.39678965534102,"Severity rating"
"392","A0529",10.55715264,"conv","toy",4,0,3,NA,"M","India",NA,10,0.351359093539536,"Severity rating"
"393","A0530",10.80355921,"conv","toy",4,0,4,NA,"F","India",NA,10,0.446446318696773,"Severity rating"
"394","A0532",10.19849418,"conv","toy",4,0,1,NA,"F","India",NA,10,0.212954351569515,"Severity rating"
"395","A0601",10.36550308,"conv","toy",4,0,1,NA,"F","India",NA,10,0.27740236071782,"Severity rating"
"396","A0606",10.92950034,"conv","toy",4,0,3,NA,"F","India",NA,11,0.495046453769742,"Severity rating"
"397","A0607",10.85284052,"conv","toy",4,0,2,NA,"F","India",NA,10,0.465463762184639,"Severity rating"
"398","A0616",10.94045175,"conv","toy",4,0,3,NA,"M","India",NA,11,0.499272555324011,"Severity rating"
"399","Z06013",10.61738535,"conv","toy",4,0,1,NA,"","India",NA,10,0.374602634722714,"Severity rating"
"400","Z06022",10.81998631,"conv","toy",4,0,2,NA,"","India",NA,10,0.452785465239743,"Severity rating"
"401","A0517",10.47501711,"conv","toy",4,1,0,NA,"M","India",NA,10,0.319663349247819,"Faraway country"
"402","A0519",10.6255989,"conv","toy",4,1,0,NA,"M","India",NA,10,0.377772207994199,"Faraway country"
"403","A0524",10.28336756,"conv","toy",4,1,0,NA,"F","India",NA,10,0.24570662028506,"Faraway country"
"404","A0525",10.68035592,"conv","toy",4,1,0,NA,"M","India",NA,10,0.398902704188677,"Faraway country"
"405","A0526",10.30253251,"conv","toy",4,1,0,NA,"M","India",NA,10,0.253102291251858,"Faraway country"
"406","A0527",10.17111567,"conv","toy",4,1,0,NA,"F","India",NA,10,0.202389103472276,"Faraway country"
"407","A0528",10.67488022,"conv","toy",4,1,0,NA,"F","India",NA,10,0.39678965534102,"Faraway country"
"408","A0529",10.55715264,"conv","toy",4,1,0,NA,"M","India",NA,10,0.351359093539536,"Faraway country"
"409","A0530",10.80355921,"conv","toy",4,1,0,NA,"F","India",NA,10,0.446446318696773,"Faraway country"
"410","A0532",10.19849418,"conv","toy",4,1,0,NA,"F","India",NA,10,0.212954351569515,"Faraway country"
"411","A0601",10.36550308,"conv","toy",4,1,0,NA,"F","India",NA,10,0.27740236071782,"Faraway country"
"412","A0606",10.92950034,"conv","toy",4,1,0,NA,"F","India",NA,11,0.495046453769742,"Faraway country"
"413","A0607",10.85284052,"conv","toy",4,1,0,NA,"F","India",NA,10,0.465463762184639,"Faraway country"
"414","A0616",10.94045175,"conv","toy",4,1,0,NA,"M","India",NA,11,0.499272555324011,"Faraway country"
"415","Z06013",10.61738535,"conv","toy",4,1,0,NA,"","India",NA,10,0.374602634722714,"Faraway country"
"416","Z06022",10.81998631,"conv","toy",4,1,0,NA,"","India",NA,10,0.452785465239743,"Faraway country"
"417","A0517",10.47501711,"conv","toy",4,2,0,NA,"M","India",NA,10,0.319663349247819,"Rule at school"
"418","A0519",10.6255989,"conv","toy",4,2,0,NA,"M","India",NA,10,0.377772207994199,"Rule at school"
"419","A0524",10.28336756,"conv","toy",4,2,0,NA,"F","India",NA,10,0.24570662028506,"Rule at school"
"420","A0525",10.68035592,"conv","toy",4,2,1,NA,"M","India",NA,10,0.398902704188677,"Rule at school"
"421","A0526",10.30253251,"conv","toy",4,2,0,NA,"M","India",NA,10,0.253102291251858,"Rule at school"
"422","A0527",10.17111567,"conv","toy",4,2,1,NA,"F","India",NA,10,0.202389103472276,"Rule at school"
"423","A0528",10.67488022,"conv","toy",4,2,0,NA,"F","India",NA,10,0.39678965534102,"Rule at school"
"424","A0529",10.55715264,"conv","toy",4,2,0,NA,"M","India",NA,10,0.351359093539536,"Rule at school"
"425","A0530",10.80355921,"conv","toy",4,2,1,NA,"F","India",NA,10,0.446446318696773,"Rule at school"
"426","A0532",10.19849418,"conv","toy",4,2,0,NA,"F","India",NA,10,0.212954351569515,"Rule at school"
"427","A0601",10.36550308,"conv","toy",4,2,0,NA,"F","India",NA,10,0.27740236071782,"Rule at school"
"428","A0606",10.92950034,"conv","toy",4,2,1,NA,"F","India",NA,11,0.495046453769742,"Rule at school"
"429","A0607",10.85284052,"conv","toy",4,2,1,NA,"F","India",NA,10,0.465463762184639,"Rule at school"
"430","A0616",10.94045175,"conv","toy",4,2,0,NA,"M","India",NA,11,0.499272555324011,"Rule at school"
"431","Z06013",10.61738535,"conv","toy",4,2,0,NA,"","India",NA,10,0.374602634722714,"Rule at school"
"432","Z06022",10.81998631,"conv","toy",4,2,1,NA,"","India",NA,10,0.452785465239743,"Rule at school"
"433","A0517",10.47501711,"conv","toy",4,3,0,NA,"M","India",NA,10,0.319663349247819,"Everyone else"
